Title,ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Popularity,Predict,Karaokability
You Oughta Know - 2015 Remaster,3jS7bB0oXVOwGFZn3aE5NV,0.21,0.665,0.8340000000000001,0.0,0.452,-7.737,0.0576,0.411,105.292,67,1,0.8235240788378957
Before He Cheats,0ZUo4YjG4saFnEJhdWp9Bt,0.271,0.519,0.7490000000000001,0.0,0.119,-3.318,0.0405,0.29,147.905,74,1,0.8233877252927774
Peg,5DQAHkO9U4IZIombHefcqK,0.0608,0.797,0.5660000000000001,0.000362,0.000362,-11.132,0.0321,0.9390000000000001,116.976,59,1,0.8233758327398865
Face to Face,7v9Q0dAb9t7h8gJOkcJHay,0.00135,0.8740000000000001,0.43700000000000006,0.0296,0.0296,-10.234,0.0706,0.963,117.79,60,1,0.8233638132061785
Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,0.8490000000000001,0.32299999999999995,0.405,0.000544,0.000544,-8.533,0.0413,0.27399999999999997,145.10399999999998,78,1,0.823296972555517
What's My Age Again?,4LJhJ6DQS7NwE7UKtvcM52,0.0126,0.391,0.951,0.000378,0.0878,-7.419,0.0692,0.468,157.66,75,1,0.8232734899878115
"Baby, You're A Rich Man - Remastered 2009",0JBvtprXP2Z0LP3jmzA7Xp,0.0119,0.619,0.625,1.05e-06,1.05e-06,-9.635,0.036000000000000004,0.467,96.751,57,1,0.8232433473757732
We Are The Champions - Remastered 2011,7ccI9cStQbQdystvc6TvxD,0.378,0.268,0.459,0.0,0.119,-6.948,0.0346,0.172,64.223,64,1,0.8230446644350811
Cousins,421g9amcUikSqmfuG8EwON,0.00122,0.494,0.8109999999999999,0.0,0.0,-5.144,0.20199999999999999,0.818,176.09099999999998,50,1,0.8229288394544162
Livin' Thing,2hdNya0b6Cc2YJ8IyaQIWp,0.583,0.5489999999999999,0.6509999999999999,0.0,0.0,-7.097,0.0323,0.368,122.818,69,1,0.8228298444482147
Can't Take My Eyes off You,0bfvHnWWOeU1U5XeKyVLbW,0.508,0.581,0.78,1.07e-05,1.07e-05,-7.053,0.0567,0.561,123.711,68,1,0.8226271182430138
Clumsy,7tawDKBYV9059X92D6dr7R,0.191,0.731,0.563,0.00042,0.00042,-4.046,0.131,0.452,184.00900000000001,56,1,0.8226074896532464
Tubthumping,5YScXJKtefsgdskIy60N7A,0.106,0.263,0.871,0.0,0.363,-7.496,0.131,0.622,206.68,62,1,0.8223201159987769
Holiday / Boulevard of Broken Dreams,0MsrWnxQZxPAcov7c74sSo,0.000659,0.29,0.8270000000000001,2.55e-06,2.55e-06,-3.451,0.0362,0.45,167.08599999999998,71,1,0.8221954656429128
"Folsom Prison Blues - Live at Folsom State Prison, Folsom, CA - January 1968",2fDHuS1PTkHBbCWWZF1ph9,0.0652,0.621,0.524,0.00199,0.893,-15.269,0.0803,0.889,110.586,69,1,0.8221253063499577
We Will Rock You - Remastered,54flyrjcdnQdco7300avMJ,0.679,0.693,0.4970000000000001,0.0,0.258,-7.316,0.119,0.473,81.308,69,1,0.8217995622952463
Backyard Boy,0QpOqKz66ZxHNqj2PPHiFF,0.321,0.8170000000000001,0.634,0.0,0.0,-7.246,0.162,0.45299999999999996,138.015,74,1,0.8214209217982948
Summer Love,1MBM7CyZbwJpVbbZJnHHRg,0.0756,0.606,0.591,0.0,0.328,-7.228,0.087,0.477,95.802,63,1,0.8213783958648049
Baba O'Riley,3qiyyUfYe7CRYLucrPmulD,0.313,0.489,0.7240000000000001,0.185,0.287,-8.367,0.0352,0.15,117.292,77,1,0.8210114200555431
Lay All Your Love On Me,2245x0g1ft0HC7sf79zbYN,0.0187,0.695,0.701,0.0464,0.0464,-6.435,0.0281,0.58,133.0,66,1,0.8207095531552273
SOS,5pMmWfuL0FTGshYt7HVJ8P,0.0629,0.39299999999999996,0.7190000000000001,0.00432,0.00432,-4.773,0.0279,0.49700000000000005,124.353,63,1,0.8206984591556502
man i is,0ERnYArznxdTBEIj1VSta8,0.365,0.754,0.778,6.96e-05,6.96e-05,-2.745,0.134,0.95,74.999,64,1,0.8202240294847097
Gangnam Style (강남스타일),03UrZgTINDqvnUMbbIMhql,0.00417,0.727,0.937,0.0,0.091,-2.8710000000000004,0.28600000000000003,0.7490000000000001,132.067,71,1,0.8200288711899902
What Comes Next?,3D4J0o9w44QKFrBrYrSVJY,0.603,0.515,0.302,0.0,0.0,-10.882,0.079,0.27699999999999997,114.97200000000001,69,1,0.8200194223473211
Guerrilla Radio,1wsRitfRRtWyEapl0q22o8,0.0129,0.599,0.9570000000000001,7.06e-05,7.06e-05,-5.763999999999999,0.188,0.489,103.68,70,1,0.8200038152572464
Save a Prayer - 2009 Remaster,1ff8lsrJ2kuZuofMw81EQo,0.35,0.5720000000000001,0.706,0.0,0.0,-8.707,0.0283,0.6709999999999999,113.595,62,1,0.8197519376539818
Come On Now,0jC2XPH7vnNK5ol0bfC8Zs,0.711,0.511,0.9,0.000156,0.000156,-2.022,0.0329,0.718,164.37,41,1,0.8194299882131008
Friends in Low Places,4OMj5QWwvYSUs9O0hsymts,0.617,0.5529999999999999,0.655,0.0,0.0825,-5.8370000000000015,0.0355,0.624,107.739,63,1,0.8193082029071109
How Do You Like Me Now?!,7rDcULv8vV16vetBjPJhuE,0.0534,0.648,0.667,6.94e-06,0.0908,-8.986,0.0311,0.669,109.609,59,1,0.8192530452951751
Chain of Fools,2oZmMp5M6L0Rh7G84Um2tF,0.209,0.7609999999999999,0.605,0.0,0.135,-9.899,0.0498,0.941,117.047,61,1,0.8192397016612415
Private Eyes,5HQ639Z3ms3hnZx0KfWnkp,0.409,0.85,0.938,0.000346,0.0582,-6.8889999999999985,0.0415,0.84,120.826,64,1,0.8189210962875784
Just a Friend,3yNVfRQlUPViUh8O2V9SQn,0.12,0.862,0.6629999999999999,0.0,0.318,-9.004,0.21,0.8370000000000001,85.30799999999998,61,1,0.8187247626754336
Un Poco Loco,0OFknyqxmSQ42SoKxWVTok,0.597,0.62,0.496,1.36e-05,1.36e-05,-7.5089999999999995,0.133,0.636,126.03200000000001,70,1,0.8184468200526428
When You're Smiling (The Whole World Smiles With You) - 1998 Digital Remaster,4v79iygQ4tRn5GDwxDEN45,0.436,0.565,0.32899999999999996,0.0,0.0,-12.222000000000001,0.0475,0.7020000000000001,79.054,56,1,0.8179754141897041
So Good,28GUjBGqZVcAV4PHSYzkj2,0.0403,0.66,0.9,0.0,0.219,-5.02,0.14,0.591,85.51,64,1,0.8178424548161928
Longview,3LRJbFT9rKoKv4aW7PuBJC,0.00834,0.381,0.732,0.0101,0.0101,-7.593999999999999,0.0536,0.8140000000000001,142.504,66,1,0.8176522896451244
What You Won't Do for Love,7dL8FCLzEaWC2A3qWQuz1q,0.461,0.642,0.397,0.000834,0.000834,-16.842,0.0639,0.7979999999999999,84.064,63,1,0.8175273052704838
DNA.,6HZILIRieu8S0iqY8kIKhj,0.00454,0.638,0.523,0.0,0.0,-6.664,0.35700000000000004,0.42200000000000004,139.91299999999998,77,1,0.8175231357590852
Alejandro,4lwavw59UjXUPJZtKNdFYp,0.00035800000000000003,0.626,0.799,0.00155,0.36,-6.612,0.046,0.369,98.992,62,1,0.8174113969251916
Dream On,5MxNLUsfh7uzROypsoO5qe,0.38799999999999996,0.307,0.433,9.08e-05,9.08e-05,-10.057,0.028999999999999998,0.22399999999999998,160.9,78,1,0.8173426734521206
Angel Of The Morning,6NVB6W7G3svCKe5zB7kY8q,0.433,0.456,0.233,6.42e-05,0.0538,-12.634,0.0255,0.424,75.17399999999998,56,1,0.8172799104797992
Common People,2fXKyAyPrEa24c6PJyqznF,0.0057,0.314,0.797,5.59e-05,0.0718,-9.026,0.038,0.569,145.393,69,1,0.8172244348283428
I Can't Wait,647q0KZHceDZTyLExHU0ue,0.166,0.785,0.8440000000000001,0.002,0.0681,-4.63,0.0574,0.94,103.968,56,1,0.8167172308018462
You,0tVZk9Cg8jjMHWbAyoJ7JB,0.0009050000000000001,0.505,0.955,0.835,0.835,-4.84,0.0814,0.655,179.856,0,1,0.8166092067969309
You Make Me Feel So Young - Remastered 1998,2WaYW84yWij5NSCpgSeU2R,0.38299999999999995,0.5770000000000001,0.306,0.0,0.0,-11.559000000000001,0.0427,0.568,125.166,66,1,0.8164627753534758
Billionaire (feat. Bruno Mars),2M9ULmQwTaTGmAdXaXpfz5,0.297,0.633,0.6729999999999999,0.0,0.206,-6.403,0.258,0.659,86.77600000000002,72,1,0.8160536602872744
Diamonds,7Kt59L2ZZGtOnIhvMwzG6f,0.00125,0.564,0.71,0.0,0.0,-4.92,0.0461,0.39299999999999996,91.97200000000001,57,1,0.8160264959878264
Ace of Spades,6EPRKhUOdiFSQwGBRBbvsZ,0.000852,0.329,0.974,0.000118,0.0904,-8.77,0.135,0.234,140.862,74,1,0.8159830342451244
Thriller,7azo4rpSUh8nXgtonC6Pkq,0.0816,0.764,0.887,0.00011,0.847,-3.726,0.0744,0.72,118.427,72,1,0.8159731738812577
Baggy Trousers,3Sbnhrpec0ULbeWBsA6GS6,0.14300000000000002,0.64,0.887,0.0,0.336,-5.204,0.0368,0.94,144.546,33,1,0.8158448979907201
Fergalicious,1D066zixBwqFYqBhKgdPzp,0.0576,0.906,0.584,0.0,0.128,-7.72,0.316,0.831,129.055,71,1,0.8155567385434392
Celebrity Skin,2V4Bc2I962j7acQj1N0PiQ,9.44e-06,0.438,0.905,5.400000000000001e-05,0.363,-6.1610000000000005,0.0419,0.723,134.16299999999998,66,1,0.8147479658023767
"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",2stkLJ0JNcXkIRDNF3ld6c,0.8170000000000001,0.6890000000000001,0.33299999999999996,5.13e-06,5.13e-06,-12.134,0.0307,0.47100000000000003,115.835,68,1,0.8146301415642158
White Wedding - Pt. 1,1gzIbdFnGJ226LTl0Cn2SX,0.0133,0.6729999999999999,0.8140000000000001,0.00293,0.343,-5.4110000000000005,0.0367,0.728,147.19299999999996,69,1,0.8145213022675544
A-Punk,1595LW73XBxkRk2ciQOHfr,0.0104,0.5479999999999999,0.816,0.0543,0.0543,-4.478,0.0499,0.857,174.993,66,1,0.8145030149521981
Summer Wind,2cI7j96n1rfv4RNKuri4or,0.369,0.43700000000000006,0.363,0.0,0.0,-9.187000000000001,0.0283,0.52,87.333,55,1,0.8144558526730226
The Distance,0xMEF2WiqKWTIG7Krjungw,0.00796,0.46299999999999997,0.7490000000000001,0.0021899999999999997,0.0021899999999999997,-8.118,0.0891,0.888,183.048,64,1,0.8142631068151507
Know Your Enemy,1XTGyfJeMiZXrZ1W3NolcB,0.0125,0.575,0.857,0.00229,0.00229,-3.9610000000000003,0.155,0.623,117.413,63,1,0.8142235477905001
Don't You Worry 'Bout A Thing,1QvWxgZvTU0w8rlPRE5Zrv,0.0316,0.7140000000000001,0.726,0.0,0.0,-9.218,0.0408,0.92,124.71,60,1,0.8135853580584742
You Make Loving Fun - 2004 Remaster,55mQhobuwtY7lfLAXylg1k,0.0133,0.62,0.604,0.102,0.102,-9.088,0.0261,0.857,126.57600000000001,63,1,0.8135697980772587
As Long As You Love Me,0pwYLVXVknPSGUQb39cePC,0.0811,0.5710000000000001,0.873,0.0,0.361,-3.382,0.1,0.613,139.691,70,1,0.8131761122488578
A-Punk,5dKBaysNJtfpyNTRa5lqDb,0.0102,0.551,0.821,0.0438,0.0438,-4.489,0.0539,0.8420000000000001,174.923,69,1,0.8129165670533406
Come A Little Bit Closer,252YuUdUaC5OojaBU0H1CP,0.52,0.636,0.684,0.0015,0.0015,-9.302,0.057,0.8809999999999999,132.509,67,1,0.8128394878105862
Bitter Sweet Symphony,57iDDD9N9tTWe75x6qhStw,0.0335,0.35600000000000004,0.917,0.0,0.406,-6.006,0.0479,0.518,171.176,78,1,0.8128286419434384
"Temporary One - Live at Warner Brothers Studios in Burbank, CA 5/23/97",2TeczJua7d0fQenCUUeyMI,0.0684,0.455,0.8859999999999999,9.67e-06,9.67e-06,-7.662999999999999,0.138,0.792,80.767,53,1,0.812726050528782
You Make My Dreams (Come True),4o6BgsqLIBViaGVbx5rbRk,0.23399999999999999,0.7509999999999999,0.501,0.11199999999999999,0.11199999999999999,-12.151,0.0551,0.902,167.05700000000002,77,1,0.8126534734589792
What A Wonderful World - Single Version,29U7stRjqHU6rMiS8BfaI9,0.7290000000000001,0.271,0.165,1.6e-06,0.118,-20.652,0.0351,0.203,77.082,69,1,0.8126477735319233
Walkin' On The Sun,0EQknhinIfbJ12hwMGjOY5,0.43,0.735,0.9740000000000001,0.0,0.0,-4.636,0.0318,0.9670000000000001,123.29,0,1,0.8123426506139183
Killing In The Name,59WN2psjkt1tyaxjspN8fp,0.0266,0.466,0.833,0.0,0.0327,-4.215,0.304,0.6609999999999999,88.785,78,1,0.8121585103253806
Call Me,7HKxTNVlkHsfMLhigmhC0I,0.000646,0.5539999999999999,0.833,0.0025,0.0025,-6.667000000000001,0.0347,0.773,142.673,65,1,0.8117507425108373
Juicy,4cTm3Ev9bUvy4ChJjB1nhl,0.0817,0.77,0.6970000000000001,0.0,0.0,-2.6439999999999997,0.0607,0.428,170.084,69,1,0.8116734375805378
Take My Breath Away,50jEs9EZZgXJ1oDZVAv7Wp,0.188,0.478,0.609,0.0,0.0,-13.200999999999999,0.0275,0.579,96.149,59,1,0.8115167882724972
The Tide Is High - Edit,165NAtd2DRPKNQ6EVY0VG9,0.0514,0.778,0.667,0.0312,0.0312,-7.273,0.0258,0.9640000000000001,96.954,52,1,0.8114948836420746
Bonfire,4zGvb8hxGLB2jEPRFiRRqw,0.0627,0.508,0.763,0.0,0.0,-5.6739999999999995,0.303,0.275,161.59,8,1,0.8111221884515991
Non-Stop,7qfoq1JFKBUEIvhqOHzuqX,0.21100000000000002,0.77,0.48200000000000004,0.0,0.0,-9.529,0.35100000000000003,0.441,91.994,71,1,0.8110640597856795
Took Her To The O,7fEoXCZTZFosUFvFQg1BmW,0.0149,0.82,0.5920000000000001,4.71e-06,0.121,-7.002000000000002,0.29,0.4,159.98,81,1,0.810894657108222
Everybody Loves Somebody,78VG6M1i7JQXBdygmWFwye,0.8059999999999999,0.26,0.49,0.0,0.0,-9.121,0.0415,0.39899999999999997,80.59899999999999,57,1,0.8108897778276184
Can't Take My Eyes off You,6ft9PAgNOjmZ2kFVP7LGqb,0.5660000000000001,0.575,0.764,1.07e-05,1.07e-05,-7.4479999999999995,0.0746,0.536,123.821,68,1,0.8105951821116136
Fooled Around And Fell In Love,2hE5Lm5XOHR4t3xlhIFauP,0.042,0.633,0.621,0.0172,0.0172,-11.494000000000002,0.0313,0.593,113.325,60,1,0.8105471707441751
Californication,34KTEhpPjq6IAgQg2yzJAL,0.0021,0.5920000000000001,0.767,0.00165,0.00165,-2.7880000000000003,0.027000000000000003,0.32799999999999996,96.48299999999999,61,1,0.8104929629666983
Rockin' in the Free World,4Y7fEQ4PAzhlLnLviRw2P4,0.000736,0.491,0.883,3.19e-05,0.369,-4.9860000000000015,0.0306,0.518,131.75,66,1,0.8103402301984645
"I'll Make a Man Out of You - From ""Mulan""/Soundtrack",28UMEtwyUUy5u0UWOVHwiI,0.14400000000000002,0.672,0.322,3.07e-05,3.07e-05,-17.669,0.0339,0.498,113.84899999999999,69,1,0.8099664931894822
"Honey, Honey - From 'Mamma Mia!' Original Motion Picture Soundtrack",6P4XyViJkq9QGEHtzfMIrH,0.0417,0.506,0.895,5.47e-06,0.252,-4.069,0.0363,0.8059999999999999,140.04399999999998,65,1,0.8099124078880462
Ka Huila Wai,3PPwU4B9ZEtJ9GR0bX79Qd,0.677,0.389,0.584,1.45e-06,1.45e-06,-6.806,0.0349,0.591,167.692,37,1,0.8099061069352832
You're Welcome,6U4VqEHy4n5VeiH4pQPL24,0.29,0.7879999999999999,0.745,0.0,0.0,-7.072,0.258,0.672,135.278,73,1,0.8098637097011666
Bohemian Rhapsody - Remastered 2011,7tFiyTwD0nx5a1eklYtX2J,0.28800000000000003,0.392,0.402,0.0,0.243,-9.961,0.0536,0.228,143.88299999999995,74,1,0.8098078225265241
Be My Lover,7FoUzKTSQp25oe32pY9z5p,0.0012900000000000001,0.669,0.941,4.2999999999999995e-06,4.2999999999999995e-06,-5.765,0.0313,0.841,134.809,62,1,0.8092904377341904
I'll Be There,5RdhBLmB4DyFHLglRrfx63,0.593,0.51,0.515,1.24e-06,0.654,-7.247000000000001,0.0253,0.331,93.212,67,1,0.8091708283348334
Say Something,6Vc5wAMmXdKIAM7WUoEb7N,0.857,0.407,0.147,2.89e-06,0.0913,-8.822000000000003,0.0355,0.0765,141.284,77,1,0.8091593975474581
She's So Lovely,7EBt4nrQflTtyqbrSWvK5E,0.0673,0.504,0.8590000000000001,0.0,0.0468,-3.335,0.0624,0.643,167.125,68,1,0.8090828861629054
The Promise,48p5E25cFPanxuwCTmTpuL,0.0864,0.629,0.8759999999999999,7.72e-05,0.0431,-10.141,0.0444,0.358,118.01,64,1,0.8090474131693819
Does Your Mother Know,45EaIq9lKyoQxxTjFkiGbl,0.0504,0.703,0.8240000000000001,9.19e-05,9.19e-05,-5.17,0.0364,0.971,135.24,60,1,0.8088924932504992
Campus,7ui9Qq4JcPGcd3xWOeXhHp,0.22399999999999998,0.524,0.7090000000000001,0.193,0.193,-5.874,0.0632,0.584,108.68,67,1,0.808413383642713
Clenching My Booty (feat. D-Trix),1H4ELlKbxldATNNkcQlgx8,0.106,0.5489999999999999,0.79,2.22e-06,2.22e-06,-6.506,0.145,0.45399999999999996,139.97799999999998,22,1,0.8082392634034222
Oh! You Pretty Things - 2015 Remaster,7Js4OF5MUb2bqJe09g4uQE,0.797,0.557,0.276,0.0,0.0,-9.92,0.035,0.249,76.321,57,1,0.8080026244453228
Dancing in the Moonlight - 2001 Remix,1OzY7RRZh3EcIKn7VKZUTx,0.0217,0.748,0.8420000000000001,4.24e-06,4.24e-06,-3.1069999999999998,0.0265,0.945,119.023,55,1,0.8079125447776135
Jump,6Fba9RZtC6vTY814JToDtP,0.0745,0.547,0.8220000000000001,0.00943,0.00943,-7.2010000000000005,0.0292,0.774,130.138,62,1,0.8077985974156956
Devotion And Desire,27O9FuS1UIm6ZyLplgLQAH,0.0007019999999999999,0.29600000000000004,0.9,0.0,0.339,-4.918,0.0922,0.28600000000000003,184.256,53,1,0.8077145937974942
Bangarang (feat. Sirah),6VRhkROS2SZHGlp0pxndbJ,0.0145,0.716,0.972,3.2200000000000003e-05,3.2200000000000003e-05,-2.302,0.196,0.5760000000000001,110.02600000000001,72,1,0.8075480652310325
Free Fallin',4CQX5erTD88eY1VzcpR0bm,0.344,0.433,0.53,1.05e-06,1.05e-06,-7.4110000000000005,0.0278,0.47700000000000004,171.12900000000002,43,1,0.807449392258283
Paramedic!,2tPcTFiQF9MbVUyjZ3zDhA,0.177,0.856,0.652,0.0,0.0,-5.324,0.14300000000000002,0.47100000000000003,97.01700000000001,65,1,0.8074172217504694
Ain't That A Kick In The Head,7fQ3PYTYdu208fQ3JEm2U7,0.604,0.586,0.253,0.0,0.0,-11.93,0.0538,0.718,108.16799999999999,62,1,0.80670203166718
I Feel the Earth Move,1BWsOxeMx83OrKGCV4gxly,0.648,0.711,0.5760000000000001,0.0022600000000000003,0.0022600000000000003,-8.783999999999999,0.0305,0.645,120.116,65,1,0.8066673700898853
Truth Hurts,5qmq61DAAOUaW8AUo8xKhh,0.11,0.715,0.624,0.0,0.0,-3.0460000000000003,0.114,0.41200000000000003,158.08700000000002,71,1,0.8063485777700112
Loveholic,6ti3JvY3ZSdqvTA7PaSA1e,0.000595,0.675,0.953,0.0,0.0,-2.677,0.0435,0.882,110.971,25,1,0.8060228210425452
King For A Day,1IT0WQk5J8NsaeII8ktdlZ,3.81e-05,0.403,0.965,0.000276,0.341,-2.238,0.0964,0.431,112.363,71,1,0.8056147638305122
Baby Driver,0si76EE5TVUriyT02srhrd,0.39899999999999997,0.456,0.767,0.000225,0.000225,-8.241,0.0576,0.7440000000000001,163.955,38,1,0.805524529019965
"Silver Springs - Sessions, Roughs & Outtakes; 2004 Remaster",0oV45hcZ8tA1YD4Cp7Fthl,0.0896,0.301,0.498,0.0774,0.0774,-9.769,0.0321,0.321,177.546,38,1,0.8054664333934287
Too Shy,6WEBIVqiEsevfgJefTyuQQ,0.127,0.7020000000000001,0.871,4.18e-05,4.18e-05,-6.728,0.0926,0.664,107.98200000000001,59,1,0.8053259643762811
Oxford Comma,2Ml0l8YWJLQhPrRDLpQaDM,0.114,0.6940000000000001,0.711,0.00124,0.00124,-4.237,0.0517,0.9740000000000001,119.516,57,1,0.8052354756880972
It's Gonna Be Me,2AW37v0bDyuOzGP3XnmFuA,0.0407,0.636,0.873,1.27e-06,0.0372,-4.672,0.071,0.908,165.071,66,1,0.8052242590352555
"Monday, Monday - Single Version",3EFb1qDgIqf9MegIryKtDj,0.742,0.488,0.46399999999999997,0.0,0.0,-9.496,0.0284,0.7090000000000001,109.853,62,1,0.8051870803365287
Seven Nation Army,3dPQuX8Gs42Y7b454ybpMR,0.00817,0.726,0.463,0.447,0.255,-7.8279999999999985,0.0799,0.321,123.881,80,1,0.8046408151775726
I Wanna Be Sedated - 2002 Remaster,6vvmYYUvGXtZLU8msxKvzF,0.16899999999999998,0.597,0.96,2.8899999999999998e-05,2.8899999999999998e-05,-3.989,0.042,0.937,163.017,62,1,0.8040261203508134
Live While We're Young,6aGjEZ7kq3YXgD0EDt80O5,0.0629,0.6579999999999999,0.8370000000000001,0.0,0.0,-2.063,0.0543,0.9359999999999999,126.015,34,1,0.8040099912277595
Still The Same,1Ryxsiacu8pUXIMCVnIQ8J,0.405,0.7090000000000001,0.767,0.000172,0.000172,-6.732,0.0283,0.557,115.64,62,1,0.8039481012513424
Mack the Knife,3E5ndyOfO6vFDEIE42HA8o,0.76,0.5489999999999999,0.529,0.0,0.206,-12.291,0.108,0.464,82.755,62,1,0.8036128537279089
Ice Cold,2ZLXySbOZbdg1uLpC48zzJ,0.0692,0.939,0.438,0.0,0.138,-5.857,0.126,0.625,118.007,62,1,0.8035176182305698
Dedicated To The One I Love,1mFrjW8e8fuAOowlU3Q3Dr,0.8140000000000001,0.396,0.452,0.0,0.0,-8.809,0.0326,0.307,103.264,64,1,0.8033809071059036
Kiss from a Rose,3YKptz29AsOlm7WAVnztBh,0.684,0.583,0.532,0.0,0.306,-7.11,0.0309,0.223,131.741,73,1,0.8033004931783586
Maybe It’s Not Our Fault,2xxAW1kGFSVCDdRVoryX8R,0.764,0.311,0.604,9.109999999999999e-05,9.109999999999999e-05,-6.517,0.076,0.626,192.08,54,1,0.8031562558560547
"Once Bitten, Twice Shy",6LLvaRaNyUXt34ugoFTfPc,0.0582,0.805,0.742,0.007679999999999999,0.007679999999999999,-6.747000000000001,0.0611,0.889,124.854,24,1,0.8030262317391683
Miss Independent,2CZi8d774dBB0wiuWMIpr8,0.0861,0.655,0.623,0.000346,0.000346,-6.3020000000000005,0.11599999999999999,0.615,175.97299999999998,57,1,0.8027347016152854
Disco Inferno,69bHJ9qs5FrUJbKP8xU8uZ,0.206,0.925,0.659,7.879999999999999e-05,0.279,-4.763,0.231,0.71,97.018,69,1,0.8026286779686193
Minority,4qjfQnccStTR8zNsb6Mizo,0.00576,0.551,0.965,0.0,0.0,-2.772,0.0452,0.708,137.841,60,1,0.8025988243829414
Start A Fire,7cyKrN1y4q59bc1gJX3QEG,0.0652,0.532,0.8320000000000001,0.0,0.0,-6.047000000000001,0.0535,0.314,101.98899999999999,58,1,0.8025942836138197
One Way Or Another,59CLe8stbcx4XYBWdsfbwK,0.0532,0.442,0.922,3.86e-06,3.86e-06,-5.086,0.0655,0.855,162.27200000000002,57,1,0.8024962623560101
Don't Stop Me Now - Remastered 2011,7hQJA50XrCWABAu5v6QZ4i,0.0472,0.563,0.865,0.00019099999999999998,0.00019099999999999998,-5.277,0.16,0.601,156.27100000000002,73,1,0.8023380262732088
The Lion Sleeps Tonight (Wimoweh),2F4FNcz68howQWD4zaGJSi,0.743,0.321,0.474,0.0,0.0,-9.383,0.0348,0.804,121.199,64,1,0.8022577232148231
Mr. Saxobeat,2ZAx6NDhX2yE5aL5ueEQgY,0.0276,0.72,0.925,0.000238,0.14,-4.165,0.0511,0.7809999999999999,127.004,61,1,0.8021576202917144
Diplomat’s Son,0ybF6SJTJw1RCpsF0QagFw,0.209,0.503,0.815,0.0513,0.0513,-6.9670000000000005,0.33799999999999997,0.8420000000000001,193.93,47,1,0.8020980970380617
I Walk the Line,7hxZF4jETnE5Q75rKQnMjE,0.877,0.713,0.258,0.00606,0.00606,-14.59,0.0384,0.56,98.805,67,1,0.8018746275782891
Cupid Shuffle,07Tx168RSsUS1HqkDIOZbH,0.191,0.785,0.5820000000000001,0.0,0.0,-4.877,0.237,0.861,71.774,60,1,0.8018743778129424
Ironic,4oGTdOClZUxcM2H3UmXlwL,0.246,0.495,0.595,0.0,0.236,-7.57,0.0443,0.392,85.34100000000002,57,1,0.801832895379322
I Heard It Through The Grapevine,37j56IWzpplKE5zrlQRmxc,0.19899999999999998,0.7240000000000001,0.34600000000000003,0.0,0.0,-11.255999999999998,0.0366,0.637,117.18799999999999,60,1,0.8017984641722409
Albuquerque,2Ec0liSMY2h4XORHyzKCmY,0.0826,0.618,0.768,0.0,0.0,-9.881,0.32,0.62,186.59900000000002,38,1,0.8016865659448543
Torn,0KDaN0HL3TcJVTbXlQCEsS,0.0647,0.575,0.8859999999999999,0.000187,0.7090000000000001,-5.182,0.034,0.608,96.308,65,1,0.8012285602520827
Country House,4vnYwFOZCVl0bmerWyuzRw,0.147,0.341,0.894,0.0,0.0741,-6.66,0.0765,0.672,174.982,54,1,0.8010565096994954
I'm Waiting For The Day - Remastered,2Bjic7K9fTNS8pYuMXq8Va,0.544,0.317,0.584,0.000725,0.000725,-6.245,0.0386,0.6809999999999999,166.209,42,1,0.8005818064672546
Silver Springs - 2004 Remaster,2Y8BloifAHEn6GproQgPs7,0.007659999999999999,0.348,0.5760000000000001,0.0462,0.0462,-8.388,0.0289,0.428,179.014,55,1,0.8002565652444399
NEW MAGIC WAND,0fv2KH6hac06J86hBUTcSf,0.0967,0.621,0.73,0.000131,0.000131,-5.414,0.107,0.46399999999999997,139.566,68,1,0.8000742005922842
Alexander Hamilton,4TTV7EcfroSLWzXRY6gLv6,0.522,0.609,0.435,0.0,0.118,-7.8610000000000015,0.285,0.552,131.995,75,1,0.8000384846610489
Shake It Off,5xTtaWoae3wi06K5WfVUUH,0.0561,0.648,0.785,0.0,0.14800000000000002,-5.414,0.165,0.943,160.02,69,1,0.7999643736262211
Primadonna,5tFMuAw6X2R4NLx97g7n9q,0.0884,0.66,0.6890000000000001,0.0,0.0,-2.6710000000000003,0.0337,0.42700000000000005,127.98,62,1,0.7989800160154886
Soak Up The Sun,215JYyyUnrJ98NK3KEwu6d,0.0398,0.7170000000000001,0.733,0.0,0.0,-4.985,0.0427,0.713,119.99600000000001,58,1,0.798888234876688
Come To My Window,4LmlGaGTEbTGE5VngAbpA3,0.08,0.512,0.636,0.000106,0.08800000000000001,-9.602,0.0262,0.499,97.257,55,1,0.7988314776908378
Dear Breeze,0DCzMvkONMvWDiOtVzyRUX,0.413,0.635,0.61,0.00455,0.00455,-6.73,0.0257,0.742,91.211,53,1,0.7986913347899474
Whip It,4sscDOZCkbLSlDqcCgUJnX,0.0744,0.78,0.8690000000000001,0.004,0.0621,-7.255,0.0517,0.957,157.90200000000004,65,1,0.7981772529284646
He's So Fine - Remastered 2000,2Bs1Lw9LX8hBm70t1iGdlh,0.487,0.5579999999999999,0.633,0.0,0.129,-3.265,0.0329,0.871,72.494,52,1,0.798070474330017
